item_id,item_name,unit_id,unit_name,category,subcategory,serving_size,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,total_carb,dietary_fiber,sugars,protein,ingredients,allergens,scraped_at
243782561,Vanilla Frappe Whole Milk,13,Cafe,Specialty Drinks,,Large (567g),760,16g,12g,NA,65mg,125mg,139g,NA,140g,9g,"Gallon Whole Milk, Vanilla Syrup (CANE SUGAR, WATER, NATURAL FLAVOR, NATURAL VANILLA FLAVOR, COLOR:  CARAMEL), Espresso Shot (Saladelia Espresso), Lite Whipped Dairy Topping (CREAM, MILK, SUGAR, DEXTROSE, CONTAINS LESS THAN 1% OF: SORBITAN MONOSTEARATE, ARTIFICIAL FLAVOR, CARRAGEENAN, MIXED TOCOPHEROLS (VITAMIN E) TO PROTECT FLAVOR. PROPELLANT: NITROUS OXIDE.)",,2025-05-31T22:53:53.092348
243782562,Espresso Shot,13,Cafe,Specialty Drinks,,Shot (28g),0,0g,0g,0g,0mg,0mg,0g,0g,0g,0g,Saladelia Espresso,,2025-05-31T22:53:53.986108
243782564,Homemade Whipped Cream,13,Cafe,Specialty Drinks,,.5 oz Portion (14g),50,4.5g,3g,0g,20mg,0mg,2g,0g,1g,0g,"Heavy Whipping Cream (HEAVY CREAM (MILK), MILK, CONTAINS LESS THAN 0.5% OF: CARRAGEENAN, MONO AND DIGLYCERIDES, POLYSORBATE 80), Sugar White Extra Fine Cane (SUGAR OR SUCROSE)",,2025-05-31T22:53:54.903619
243782563,Protein Shot,13,Cafe,Specialty Drinks,,Shot (20g),70,2g,0.5g,0g,0mg,110mg,5g,3g,0g,10g,"Protein Shot Vega OG All In One Meal Rep (PEA PROTEIN, VEGA ONE VEGGIES AND FRUITS BLEND (CARROT JUICE POWDER, SPINACH POWDER, ACEROLA CHERRY JUICE POWDER, CHARD POWDER, KALE POWDER, LETTUCE POWDER, POMEGRANATE JUICE POWDER, BLUEBERRY JUICE POWDER, ACAI POWDER), GOLDEN FLAXSEED, PEA STARCH, AGAVE INULIN POWDER, NATURAL FLAVORS, SPIRULINA, QUINOA SPROUTS (SPROUTED IN WATER WITH VITAMINS B1, B2, B3, B5, BY, AND B7), MACA ROOT POWDER, CHIA SEED POWDER, SUNFLOWER SEED PROTEIN, PUMPKIN SEED PROTEIN, SACHA INCHI POWDER, PROBIOTICS (BACILLUS COAGULANS), XANTHAN GUM, BROMELAIN, CITRIC ACID, MUSHROOM POWDER.  MANUFACTURED IN A FACILITY THAT ALSO PROCESSES PEANUTS, MILK, SOY, EGG, TREE NUTS AND SESAME.)",,2025-05-31T22:53:55.801981
243788312,Brown Rice,21,Ginger + Soy,,,6 oz Portion (170g),190,1.5g,0g,NA,0mg,10mg,39g,3g,0g,5g,Brown Rice,,2025-05-31T22:53:57.510193
243788313,Fried Rice,21,Ginger + Soy,,,7.5 oz Portion (213g),230,3g,1g,NA,50mg,540mg,43g,< 1g,NA,7g,"Rice, Water Tap, Fried Egg (Egg (SHELL EGGS), Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE)), Soy Sauce (WATER, SOYBEANS, WHEAT, SALT, SODIUM BENZOATE; LESS THAN 1/10 OF 1% AS A PRESERVATIVE), Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE), Butter Solid Unsalted USDA Aa Sysco (PASTEURIZED CREAM, NATURAL FLAVORING.), Soup Base Chicken Real Sysco 8 lb (ROASTED CHICKEN AND CHICKEN JUICES, SALT, MONOSODIUM GLUTAMATE, SUGAR, MALTODEXTRIN, CHICKEN FAT, DEHYDRATED ONION, TURMERIC, CITRIC ACID, XANTHAN GUM, FLAVORING, CARAMEL COLOR.)",,2025-05-31T22:53:58.537592
243788314,Greens,21,Ginger + Soy,,,1.7 oz Portion (48g),10,0g,0g,0g,0mg,15mg,3g,1g,1g,1g,Greens,,2025-05-31T22:53:59.508421
243788315,White Rice,21,Ginger + Soy,,,7.5 oz Portion (213g),220,0g,0g,NA,0mg,0mg,47g,< 1g,0g,4g,"Rice, Water Tap",,2025-05-31T22:54:00.497382
243788316,Bubu Arare,21,Ginger + Soy,,,.2 oz Portion (6g),25,0g,0g,NA,0mg,0mg,5g,0g,5g,< 1g,"Bubu Arare (RICE FLOUR, SOYBEAN, LECITHIN)",,2025-05-31T22:54:01.488883
243788317,Crab Salad,21,Ginger + Soy,,,1 oz Portion (28g),70,4.5g,0.5g,NA,5mg,150mg,4g,0g,1g,3g,"Crab Shred (FISH PROTEIN (ALASKA POLLOCK AND/OR THREADFIN BREAM), WATER, SUGAR, MODIFIED CORN STARCH, EGG WHITES, SALT, SORBITOL, WHEAT STARCH, WHEAT FLOUR, SOY PROTEIN, CRAB EXTRACT), AND ARTIFICIAL FLAVORS, CALCIUM CHLORDIE, SODIUM TRIPOLYPHOSPHATE, TETRASODIUM PYROPHOSPHATE, COLOR ADDED, CARMINE COLOR), Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.)",,2025-05-31T22:54:02.468685
243788318,Eel Sauce,21,Ginger + Soy,,,.2 oz Portion (6g),10,0g,0g,NA,0mg,115mg,2g,NA,2g,0g,"Eel Sauce (SUGAR, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), WATER, MIRIN (SWEET COOKING RICE WINE), MODIFIED CORN STARCH, CARAMEL COLOR, SALT.)",,2025-05-31T22:54:03.508277
243788319,Kale Salad,21,Ginger + Soy,,,0.4 oz Portion (12g),10,0g,NA,NA,NA,15mg,2g,NA,2g,0g,"Kale (KALE), Cranberry Dried Sweet (DRIED CRANBERRIES, SUGAR, SUNFLOWER OIL.), Kale Dressing (Sysco Lemon Juice, Honey, Sesame Seeds, Salt, Ground Black Pepper), Sesame Oil",,2025-05-31T22:54:04.587811
243788323,Lemonaise Dill Sauce,21,Ginger + Soy,,,.2 oz Portion (6g),35,3.5g,0g,NA,< 5mg,20mg,1g,0g,< 1g,0g,"Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.), Sugar, Lemon, Fresh Baby Dill Herb (FRESH DILL.)",,2025-05-31T22:54:05.537200
243788320,Marinated Salmon,21,Ginger + Soy,,,3 oz Portion (85g),160,8g,1.5g,NA,45mg,790mg,< 1g,NA,NA,20g,"Salmon, Poke Marinade Sauce (Soy Sauce (WATER, SOYBEANS, WHEAT, SALT, SODIUM BENZOATE; LESS THAN 1/10 OF 1% AS A PRESERVATIVE), Sesame Oil)",,2025-05-31T22:54:06.488844
243788321,Pickled Carrot,21,Ginger + Soy,,,1 oz Portion (43g),30,0g,NA,NA,NA,340mg,7g,< 1g,6g,0g,"Carrot, Sugar, Vinegar, Salt",,2025-05-31T22:54:07.414855
243788322,Pickled Red Cabbage,21,Ginger + Soy,,,1 oz Portion (28g),15,0g,NA,NA,NA,260mg,4g,NA,4g,0g,"Medium Red Cabbage (CABBAGE), Sugar, Vinegar, Salt",,2025-05-31T22:54:08.358095
243788324,Seaweed Salad,21,Ginger + Soy,,,1.5 oz Portion (43g),50,2.5g,0.5g,0g,0mg,500mg,5g,1g,1g,1g,"Seaweed Salad (SEAWEED (WAKAME), AGAR-AGAR, SUGAR, SALT, SESAME SEEDS, SESAME OIL, CHILI VINEGAR, SOY SAUCE (SOYBEAN, WHEAT, SALT, SUGAR, WATER), FD&C YELLOW NO.5, FD&C BLUE NO.1)",,2025-05-31T22:54:09.327586
243788325,Spicy Mayo,21,Ginger + Soy,,,.2 oz Portion (6g),35,3.5g,0g,NA,< 5mg,30mg,< 1g,0g,0g,0g,"Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.), Sriracha Chili Sauce (CHILI, SUGAR, GARLIC, SALT, DISTILLED VINEGAR, POTASSIUM SORBATE, AND SODIUM BISULFATE AS PRESERVATIVES, AND XANTHAN GUM), Sugar",,2025-05-31T22:54:10.304778
243788326,Bubu Arare,21,Ginger + Soy,,,.2 oz Portion (6g),25,0g,0g,NA,0mg,0mg,5g,0g,5g,< 1g,"Bubu Arare (RICE FLOUR, SOYBEAN, LECITHIN)",,2025-05-31T22:54:11.243395
243788327,Crab Salad,21,Ginger + Soy,,,1 oz Portion (28g),70,4.5g,0.5g,NA,5mg,150mg,4g,0g,1g,3g,"Crab Shred (FISH PROTEIN (ALASKA POLLOCK AND/OR THREADFIN BREAM), WATER, SUGAR, MODIFIED CORN STARCH, EGG WHITES, SALT, SORBITOL, WHEAT STARCH, WHEAT FLOUR, SOY PROTEIN, CRAB EXTRACT), AND ARTIFICIAL FLAVORS, CALCIUM CHLORDIE, SODIUM TRIPOLYPHOSPHATE, TETRASODIUM PYROPHOSPHATE, COLOR ADDED, CARMINE COLOR), Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.)",,2025-05-31T22:54:12.189596
243788328,Eel Sauce,21,Ginger + Soy,,,.2 oz Portion (6g),10,0g,0g,NA,0mg,115mg,2g,NA,2g,0g,"Eel Sauce (SUGAR, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), WATER, MIRIN (SWEET COOKING RICE WINE), MODIFIED CORN STARCH, CARAMEL COLOR, SALT.)",,2025-05-31T22:54:13.111218
243788329,Kale Salad,21,Ginger + Soy,,,0.4 oz Portion (12g),10,0g,NA,NA,NA,15mg,2g,NA,2g,0g,"Kale (KALE), Cranberry Dried Sweet (DRIED CRANBERRIES, SUGAR, SUNFLOWER OIL.), Kale Dressing (Sysco Lemon Juice, Honey, Sesame Seeds, Salt, Ground Black Pepper), Sesame Oil",,2025-05-31T22:54:14.084983
243788332,Lemonaise Dill Sauce,21,Ginger + Soy,,,.2 oz Portion (6g),35,3.5g,0g,NA,< 5mg,20mg,1g,0g,< 1g,0g,"Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.), Sugar, Lemon, Fresh Baby Dill Herb (FRESH DILL.)",,2025-05-31T22:54:15.023319
243788330,Pickled Carrot,21,Ginger + Soy,,,1 oz Portion (43g),30,0g,NA,NA,NA,340mg,7g,< 1g,6g,0g,"Carrot, Sugar, Vinegar, Salt",,2025-05-31T22:54:15.954761
243788331,Pickled Red Cabbage,21,Ginger + Soy,,,1 oz Portion (28g),15,0g,NA,NA,NA,260mg,4g,NA,4g,0g,"Medium Red Cabbage (CABBAGE), Sugar, Vinegar, Salt",,2025-05-31T22:54:16.882313
243788333,Seaweed Salad,21,Ginger + Soy,,,1.5 oz Portion (43g),50,2.5g,0.5g,0g,0mg,500mg,5g,1g,1g,1g,"Seaweed Salad (SEAWEED (WAKAME), AGAR-AGAR, SUGAR, SALT, SESAME SEEDS, SESAME OIL, CHILI VINEGAR, SOY SAUCE (SOYBEAN, WHEAT, SALT, SUGAR, WATER), FD&C YELLOW NO.5, FD&C BLUE NO.1)",,2025-05-31T22:54:17.801863
243788334,Spicy Mayo,21,Ginger + Soy,,,.2 oz Portion (6g),35,3.5g,0g,NA,< 5mg,30mg,< 1g,0g,0g,0g,"Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.), Sriracha Chili Sauce (CHILI, SUGAR, GARLIC, SALT, DISTILLED VINEGAR, POTASSIUM SORBATE, AND SODIUM BISULFATE AS PRESERVATIVES, AND XANTHAN GUM), Sugar",,2025-05-31T22:54:18.714209
243788335,Spicy Tuna,21,Ginger + Soy,,,3 oz Portion (85g),110,3.5g,0g,NA,35mg,270mg,1g,0g,1g,15g,"Tuna Minced (TUNA AND TASTLESS SMOKE (TO PROMOTE COLOR RETENTION)), Spicy Tuna Sauce (Sambal (Chili Paste) (CHILI, SALT, ACETIC ACID, POTASSIUM SORBATE AND SODIUM BISULFATE AS PRESERVATIVES, XANTHAN GUM.  MAY CONTAIN TRACES OF GARLIC, CONTAINS SEEDS AND STEM FRAGMENTS FROM PEPPERS.), Sriracha (CHILI, SUGAR, GARLIC, SALT, DISTILLED VINEGAR, POTASSIUM SORBATE, AND SODIUM BISULFATE AS PRESERVATIVES, AND XANTHAN GUM), Sesame Oil)",,2025-05-31T22:54:19.671728
243788336,Bubu Arare,21,Ginger + Soy,,,.2 oz Portion (6g),25,0g,0g,NA,0mg,0mg,5g,0g,5g,< 1g,"Bubu Arare (RICE FLOUR, SOYBEAN, LECITHIN)",,2025-05-31T22:54:20.598906
243788337,Crab Salad,21,Ginger + Soy,,,1 oz Portion (28g),70,4.5g,0.5g,NA,5mg,150mg,4g,0g,1g,3g,"Crab Shred (FISH PROTEIN (ALASKA POLLOCK AND/OR THREADFIN BREAM), WATER, SUGAR, MODIFIED CORN STARCH, EGG WHITES, SALT, SORBITOL, WHEAT STARCH, WHEAT FLOUR, SOY PROTEIN, CRAB EXTRACT), AND ARTIFICIAL FLAVORS, CALCIUM CHLORDIE, SODIUM TRIPOLYPHOSPHATE, TETRASODIUM PYROPHOSPHATE, COLOR ADDED, CARMINE COLOR), Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.)",,2025-05-31T22:54:21.555038
243788338,Eel Sauce,21,Ginger + Soy,,,.2 oz Portion (6g),10,0g,0g,NA,0mg,115mg,2g,NA,2g,0g,"Eel Sauce (SUGAR, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), WATER, MIRIN (SWEET COOKING RICE WINE), MODIFIED CORN STARCH, CARAMEL COLOR, SALT.)",,2025-05-31T22:54:22.472956
243788339,Kale Salad,21,Ginger + Soy,,,0.4 oz Portion (12g),10,0g,NA,NA,NA,15mg,2g,NA,2g,0g,"Kale (KALE), Cranberry Dried Sweet (DRIED CRANBERRIES, SUGAR, SUNFLOWER OIL.), Kale Dressing (Sysco Lemon Juice, Honey, Sesame Seeds, Salt, Ground Black Pepper), Sesame Oil",,2025-05-31T22:54:23.456460
243788343,Lemonaise Dill Sauce,21,Ginger + Soy,,,.2 oz Portion (6g),35,3.5g,0g,NA,< 5mg,20mg,1g,0g,< 1g,0g,"Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.), Sugar, Lemon, Fresh Baby Dill Herb (FRESH DILL.)",,2025-05-31T22:54:24.380775
243788340,Marinated Tuna,21,Ginger + Soy,,,3 oz Portion (85g),120,4.5g,1g,NA,25mg,510mg,0g,NA,NA,19g,"Tuna, Poke Marinade Sauce (Soy Sauce (WATER, SOYBEANS, WHEAT, SALT, SODIUM BENZOATE; LESS THAN 1/10 OF 1% AS A PRESERVATIVE), Sesame Oil)",,2025-05-31T22:54:25.339979
243788341,Pickled Carrot,21,Ginger + Soy,,,1 oz Portion (43g),30,0g,NA,NA,NA,340mg,7g,< 1g,6g,0g,"Carrot, Sugar, Vinegar, Salt",,2025-05-31T22:54:26.264350
243788342,Pickled Red Cabbage,21,Ginger + Soy,,,1 oz Portion (28g),15,0g,NA,NA,NA,260mg,4g,NA,4g,0g,"Medium Red Cabbage (CABBAGE), Sugar, Vinegar, Salt",,2025-05-31T22:54:27.162397
243788344,Seaweed Salad,21,Ginger + Soy,,,1.5 oz Portion (43g),50,2.5g,0.5g,0g,0mg,500mg,5g,1g,1g,1g,"Seaweed Salad (SEAWEED (WAKAME), AGAR-AGAR, SUGAR, SALT, SESAME SEEDS, SESAME OIL, CHILI VINEGAR, SOY SAUCE (SOYBEAN, WHEAT, SALT, SUGAR, WATER), FD&C YELLOW NO.5, FD&C BLUE NO.1)",,2025-05-31T22:54:28.054533
243788345,Spicy Mayo,21,Ginger + Soy,,,.2 oz Portion (6g),35,3.5g,0g,NA,< 5mg,30mg,< 1g,0g,0g,0g,"Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.), Sriracha Chili Sauce (CHILI, SUGAR, GARLIC, SALT, DISTILLED VINEGAR, POTASSIUM SORBATE, AND SODIUM BISULFATE AS PRESERVATIVES, AND XANTHAN GUM), Sugar",,2025-05-31T22:54:28.990897
243788346,Brown Rice,21,Ginger + Soy,,,6 oz Portion (170g),190,1.5g,0g,NA,0mg,10mg,39g,3g,0g,5g,Brown Rice,,2025-05-31T22:54:29.933328
243788347,Fried Rice,21,Ginger + Soy,,,7.5 oz Portion (213g),230,3g,1g,NA,50mg,540mg,43g,< 1g,NA,7g,"Rice, Water Tap, Fried Egg (Egg (SHELL EGGS), Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE)), Soy Sauce (WATER, SOYBEANS, WHEAT, SALT, SODIUM BENZOATE; LESS THAN 1/10 OF 1% AS A PRESERVATIVE), Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE), Butter Solid Unsalted USDA Aa Sysco (PASTEURIZED CREAM, NATURAL FLAVORING.), Soup Base Chicken Real Sysco 8 lb (ROASTED CHICKEN AND CHICKEN JUICES, SALT, MONOSODIUM GLUTAMATE, SUGAR, MALTODEXTRIN, CHICKEN FAT, DEHYDRATED ONION, TURMERIC, CITRIC ACID, XANTHAN GUM, FLAVORING, CARAMEL COLOR.)",,2025-05-31T22:54:30.861680
243788348,Greens,21,Ginger + Soy,,,1.7 oz Portion (48g),10,0g,0g,0g,0mg,15mg,3g,1g,1g,1g,Greens,,2025-05-31T22:54:31.764117
243788349,White Rice,21,Ginger + Soy,,,7.5 oz Portion (213g),220,0g,0g,NA,0mg,0mg,47g,< 1g,0g,4g,"Rice, Water Tap",,2025-05-31T22:54:32.647994
243788351,Cilantro,21,Ginger + Soy,,,.1 oz Portion (3g),0,0g,NA,NA,0mg,0mg,0g,0g,0g,0g,Cilantro,,2025-05-31T22:54:33.544502
243788352,Kale Salad,21,Ginger + Soy,,,0.4 oz Portion (12g),10,0g,NA,NA,NA,15mg,2g,NA,2g,0g,"Kale (KALE), Cranberry Dried Sweet (DRIED CRANBERRIES, SUGAR, SUNFLOWER OIL.), Kale Dressing (Sysco Lemon Juice, Honey, Sesame Seeds, Salt, Ground Black Pepper), Sesame Oil",,2025-05-31T22:54:34.474572
243788353,Lemonaise Dill Sauce,21,Ginger + Soy,,,.4 oz Portion (11g),70,7g,1g,NA,5mg,45mg,2g,0g,2g,0g,"Mayonnaise (Soybean Oil, Water, Corn Syrup, Egg Yolks, Distilled Vinegar, Contains less than 2% of Salt, Mustard Seed, Calcium Disodium EDTA added To Protect Flavor.), Sugar, Lemon, Fresh Baby Dill Herb (FRESH DILL.)",,2025-05-31T22:54:35.372547
243788350,Seasoned Broccoli,21,Ginger + Soy,,,1 oz Portion (28g),10,0g,0g,NA,0mg,15mg,2g,< 1g,NA,< 1g,"Broccoli, Kikoman Soy Sauce Packet (WATER, WHEAT, SOY, SALT), Sesame Oil, Ground Black Pepper",,2025-05-31T22:54:36.283010
243788354,Seasoned Corn,21,Ginger + Soy,,,.9 oz Portion (26g),25,0g,NA,NA,NA,60mg,5g,< 1g,< 1g,< 1g,"Corn, Olive Oil, Salt, Ground Black Pepper",,2025-05-31T22:54:37.188046
243788355,Stir-Fried Zucchini,21,Ginger + Soy,,,1.2 oz Portion (34g),5,0g,NA,NA,NA,10mg,1g,NA,< 1g,0g,"Zucchini, Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE), Sesame Oil, Salt, Garlic Powder, Ground Black Pepper",,2025-05-31T22:54:38.092034
243788356,Teriyaki Tofu,21,Ginger + Soy,,,4 oz Portion (113g),160,4.5g,0.5g,NA,NA,680mg,25g,1g,19g,8g,"Tofu, Teriyaki Sauce (Tamari Soy Sauce (GF) (WATER, SOYBEANS, SALT, SUGAR), Sugar, Mirin (CORN SYRUP, FERMENTED RICE EXTRACT (RICE, ALCOHOL, SALT AND CITRIC ACID), WATER AND SALT), Corn Starch, Orange, Yellow Onion, Apple, Ginger, Celery (CELERY), Carrot)",,2025-05-31T22:54:39.039908
243788358,Bubu Arare,21,Ginger + Soy,,,.2 oz Portion (6g),25,0g,0g,NA,0mg,0mg,5g,0g,5g,< 1g,"Bubu Arare (RICE FLOUR, SOYBEAN, LECITHIN)",,2025-05-31T22:54:39.955392
243788359,Cilantro,21,Ginger + Soy,,,.1 oz Portion (3g),0,0g,NA,NA,0mg,0mg,0g,0g,0g,0g,Cilantro,,2025-05-31T22:54:40.851572
243788360,Eel Sauce,21,Ginger + Soy,,,.2 oz Portion (6g),10,0g,0g,NA,0mg,115mg,2g,NA,2g,0g,"Eel Sauce (SUGAR, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), WATER, MIRIN (SWEET COOKING RICE WINE), MODIFIED CORN STARCH, CARAMEL COLOR, SALT.)",,2025-05-31T22:54:41.759092
243788361,Pickled Radish (Oshinko),21,Ginger + Soy,,,1.5 oz Portion (43g),15,0g,0g,0g,0mg,1490mg,3g,1g,3g,0g,"Radish Pickled (RADISH, HIGH FRUCTOSE CORN SYRUP, SALT, FERMENTED SEASONING, VINEGAR, RICE BRAN, MONOSODIUM GLUTAMATE, COMBINED SEASONING (MONOSODIUM GLUTAMATE, DISODIUM SUCCINATE, MALIC ACID, SODIUM RIBONUCI BOTIDE, HYDROLYZED FISH PROTEIN, DEXTRIN), SODIUM ACETATE, FERMENTED LACTIC ACID, VITAMIN C (SODIUM CORBATE), POTASSIUM SORBATE, SACCARIN, US CERTIFIED ARTIFICIAL COLOR- ED&C YELLOW NO. 5 (TARTRAZINE))",,2025-05-31T22:54:42.666607
243788362,Sambal Sauce,21,Ginger + Soy,,,.2 oz Portion (6g),5,0g,0g,NA,NA,90mg,2g,NA,2g,0g,"Sauce Chili Sambal Oelek (CHILI, SALT, ACETIC ACID, POTASSIUM SORBATE AND SODIUM BISULFATE AS PRESERVATIVES, XANTHAN GUM.  MAY CONTAIN TRACES OF GARLIC, CONTAINS SEEDS AND STEM FRAGMENTS FROM PEPPERS.), Sweet Chili (HIGH FRUCTOSE CORN SYRUP, WATER, RED JALAPENO PUREE (JALAPENO PEPPERS, SALT, ACETIC ACID AND NATURAL FLAVOR), DISTILLED VINEGAR, SALT, CONTAINS LESS THAN 2% OF DRIED GARLIC, DRIED RED BELL PEPPER, MALIC ACID, MODIFIED FOOD STARCH, POTASSIUM SORBATE AND SODIUM BENZOATE (PRESERVATIVES), XANTHAN GUM. GLUTEN FREE), Eel Sauce (SUGAR, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), WATER, MIRIN (SWEET COOKING RICE WINE), MODIFIED CORN STARCH, CARAMEL COLOR, SALT.), Rice Vinegar (Sugar, Distilled Vinegar, Rice Vinegar, Salt, Water, Monosodium Glutamate, Brown Sugar), Garlic Powder, Ground Ginger",,2025-05-31T22:54:43.570269
243788357,Seasoned Broccoli,21,Ginger + Soy,,,1 oz Portion (28g),10,0g,0g,NA,0mg,15mg,2g,< 1g,NA,< 1g,"Broccoli, Kikoman Soy Sauce Packet (WATER, WHEAT, SOY, SALT), Sesame Oil, Ground Black Pepper",,2025-05-31T22:54:44.491557
243788363,Sesame Seeds,21,Ginger + Soy,,,.02 oz Portion (1g),0,0g,0g,NA,0mg,0mg,0g,0g,0g,0g,Sesame Seeds,,2025-05-31T22:54:45.399384
243788364,Spicy Cucumber,21,Ginger + Soy,,,1.2 oz Portion (1g),0,0g,NA,NA,NA,0mg,0g,NA,NA,0g,"Cucumber, Spicy Cucumber Sauce (Vinegar, Sugar, Salt, Garlic, Gochugaru (Red Chili Flakes), Maggi Sauce (WATER, IODIZED SALT (SALT, POTASSIUM IODATE)M WHEAT, GLUTEN, ROASTED FLOUR, 2% OR LESS OF SUGAR, CARAMEL COLOR, ACETIC ACID, WHEAT BRAN, ARTIFICIAL FLAVOR, DISODIUM GUANYLATE, DISODIUM INOSINATE, DEXTROSE)), Sesame Oil",,2025-05-31T22:54:46.333214
243788365,Spicy Pork,21,Ginger + Soy,,,5 oz Portion (143g),320,17g,6g,NA,110mg,330mg,11g,NA,5g,30g,"Pork, Spicy Sauce (Gochujang Sauce (Sprite (CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CITRIC ACID, NATURAL FLAVORS, SODIUM CITRATE, SODIUM BENZOATE (TO PROTECT TASTE).), Red Pepper Paste (red pepper powder, corn syrup, water, red pepper seasoning, wheat flour, salt, rice powder, soybean powder, glucose, garlic powder, monosodium L-Glutamate, Potasium Sorbate), Sugar, Sesame Oil, Garlic Powder), Garlic, Yellow Onion, Apple, Mirin (CORN SYRUP, FERMENTED RICE EXTRACT (RICE, ALCOHOL, SALT AND CITRIC ACID), WATER AND SALT), Oil Sesame (100 PURE SESAME OIL), Sugar, Ginger, Spice Pepper Black Ground 5 lb (GROUND BLACK PEPPER.)), Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE)",,2025-05-31T22:54:47.296096
243788366,Stir-Fried Cabbage & Red Pepper,21,Ginger + Soy,,,1.2 oz Portion (34g),20,1.5g,NA,NA,NA,240mg,2g,< 1g,1g,0g,"Green Cabbage, Medium Red Cabbage (CABBAGE), Red Bell Pepper, Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE), Sambal (Chili Paste) (CHILI, SALT, ACETIC ACID, POTASSIUM SORBATE AND SODIUM BISULFATE AS PRESERVATIVES, XANTHAN GUM.  MAY CONTAIN TRACES OF GARLIC, CONTAINS SEEDS AND STEM FRAGMENTS FROM PEPPERS.), Salt, Ground Black Pepper",,2025-05-31T22:54:48.222582
243788367,Stir-Fried Zucchini,21,Ginger + Soy,,,1 oz Portion (28g),5,0g,NA,NA,NA,10mg,< 1g,NA,< 1g,0g,"Zucchini, Frying Oil Clear Liquid (Soybean Oil) (SOYBEAN OIL, TBHQ AND CITRIC ACID ADDED TO HELP PRESERVE FRESHNESS, DIMETHYLPOLYSILOXANE), Sesame Oil, Salt, Garlic Powder, Ground Black Pepper",,2025-05-31T22:54:49.132015
